Sample	Polarity	Peak ID	Lipid name	RT (min)	Precursor m/z	Height	Area	Adduct	Formula	Ontology	InChIKey	Annotation tag	m/z matched	MS/MS matched	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N
VZ0000099_PL_Pos	POS	1294	ACar 10:1; [M]+	0.678	314.23251	2379750	9199430	[M]+	C17H32NO4	ACar	OQWOHRPOYAVIOK-MDZDMXLPNA-O	430	True	True	0.878	0.848	0.932	2.00	1.00	1.912	121.38
VZ0000099_PL_Pos	POS	1360	ACar 10:0; [M]+	0.689	316.24820	5306093	21881908	[M]+	C17H34NO4	ACar	LZOSYCMHQXPBFU-UHFFFAOYNA-O	430	True	True	0.877	0.838	0.934	2.00	1.00	1.911	353.81
VZ0000099_PL_Pos	POS	1449	ACar 12:1; [M]+	0.709	342.26382	3320510	13878897	[M]+	C19H36NO4	ACar	PETYOUXDCHQKTQ-ZHACJKMWNA-O	430	True	True	0.876	0.853	0.935	2.00	1.00	1.914	354.37
VZ0000099_PL_Pos	POS	1539	DAG 18:2; DAG 2:0-16:2; [M+NH4]+	0.720	386.29010	748218	3007092	[M+NH4]+	C21H36O5	DAG	NBCFIDCMAXEOEX-AFJQJTPPNA-N	430	True	True	0.131	0.843	0.245	1.00	0.20	0.942	222.98
VZ0000099_PL_Pos	POS	1588	ACar 13:1; [M]+	0.730	356.27954	849577	4449697	[M]+	C20H38NO4	ACar	UAPXOSVJNDUCJO-CMDGGOBGNA-O	430	True	True	0.374	0.298	0.937	2.00	1.00	1.688	179.81
VZ0000099_PL_Pos	POS	1591	ACar 14:2; [M]+	0.730	368.27942	1564802	6871435	[M]+	C21H38NO4	ACar	PVWHKAOMCLSWPF-BNFZFUHLNA-O	430	True	True	0.813	0.829	0.937	2.00	1.00	1.896	252.71
VZ0000099_PL_Pos	POS	1611	ACar 12:0; [M]+	0.745	344.27948	2718265	11398323	[M]+	C19H38NO4	ACar	FUJLYHJROOYKRA-UHFFFAOYNA-O	430	True	True	0.880	0.840	0.935	2.00	1.00	1.912	171.20
VZ0000099_PL_Pos	POS	1699	ACar 14:1; [M]+	0.776	370.29514	4176005	18834939	[M]+	C21H40NO4	ACar	ABVVZYXTZLEOHP-CMDGGOBGNA-O	430	True	True	0.850	0.839	0.936	2.00	1.00	1.906	266.70
VZ0000099_PL_Pos	POS	1781	LPC 20:5/0:0	0.827	542.32416	5207521	20549976	[M+H]+	C28H48NO7P	LPC	PDIGSOAOQOXRDU-WMPRHZDHNA-N	410	True	True	0.756	0.878	0.952	4.00	2.00	2.544	334.18
VZ0000099_PL_Pos	POS	1849	LPC 14:0/0:0	0.878	468.30817	11634333	51078738	[M+H]+	C22H46NO7P	LPC	VXUOFDJKYGDUJI-UHFFFAOYNA-N	410	True	True	0.773	0.871	0.950	4.00	2.00	2.543	449.53
VZ0000099_PL_Pos	POS	1863	ACar 16:1; [M]+	0.890	398.32648	1509998	6916643	[M]+	C23H44NO4	ACar	NRCCZFJHTDUMBS-SEYXRHQNNA-O	430	True	True	0.889	0.883	0.936	2.00	1.00	1.924	123.34
VZ0000099_PL_Pos	POS	1881	LPC 22:6/0:0	0.901	568.33990	16121753	68573771	[M+H]+	C30H50NO7P	LPC	LSOWKZULVQWMLY-WSDBEMKQNA-N	410	True	True	0.764	0.880	0.954	5.00	2.00	2.546	5135.04
VZ0000099_PL_Pos	POS	1890	LPC 16:1/0:0	0.911	494.32407	44598749	197332048	[M+H]+	C24H48NO7P	LPC	LFUDDCMNKWEORN-KHPPLWFENA-N	410	True	True	0.600	0.789	0.713	3.00	2.00	2.388	7630.61
VZ0000099_PL_Pos	POS	1901	ACar 18:2; [M]+	0.921	424.34219	2247092	9767002	[M]+	C25H46NO4	ACar	HQMPRWWWVKTZAS-HULFFUFUNA-O	430	True	True	0.871	0.903	0.938	2.00	1.00	1.925	366.46
VZ0000099_PL_Pos	POS	1965	LPC 18:2/0:0	0.964	520.33948	528308879	2526091869	[M+H]+	C26H50NO7P	LPC	SPJFYYJXNPEZDW-UTJQPWESNA-N	410	True	True	0.615	0.805	0.713	3.00	2.00	2.394	21945.29
VZ0000099_PL_Pos	POS	2007	LPC 15:0/0:0	0.986	482.32401	7706350	37471242	[M+H]+	C23H48NO7P	LPC	RJZVWDTYEWCUAR-UHFFFAOYNA-N	410	True	True	0.748	0.854	0.952	4.00	2.00	2.536	788.48
VZ0000099_PL_Pos	POS	2014	PE O-20:2	1.010	478.29276	2546884	11793487	[M+H]+	C23H44NO7P	EtherPE	NHWGRQYWBDGEOR-AFJQJTPPNA-N	420	True	True	0.485	0.805	0.757	2.00	1.00	1.743	409.81
VZ0000099_PL_Pos	POS	2025	LPC 17:1/0:0	1.037	508.33984	2015353	10124237	[M+H]+	C25H50NO7P	LPC	LPMGFNAQZPADDZ-QXMHVHEDNA-N	410	True	True	0.755	0.871	0.951	4.00	2.00	2.541	247.94
VZ0000099_PL_Pos	POS	2035	LPC 20:3/0:0	1.047	546.35541	19442840	101070350	[M+H]+	C28H52NO7P	LPC	XUDGAAFUMTTZCO-QNEBEIHSNA-N	410	True	True	0.768	0.878	0.957	5.00	2.00	2.548	4020.33
VZ0000099_PL_Pos	POS	2052	ACar 16:0; [M]+	1.066	400.34201	3440072	15693992	[M]+	C23H46NO4	ACar	XOMRRQXKHMYMOC-UHFFFAOYNA-O	430	True	True	0.900	0.863	0.937	2.00	1.00	1.922	63.15
VZ0000099_PL_Pos	POS	2066	ACar 18:1; [M]+	1.123	426.35773	4736439	23686482	[M]+	C25H48NO4	ACar	HOAMADDCQBUDDY-KHPPLWFENA-O	430	True	True	0.902	0.902	0.938	2.00	1.00	1.931	641.53
VZ0000099_PL_Pos	POS	2076	LPC 16:0/0:0	1.132	496.33960	845349241	4168713445	[M+H]+	C24H50NO7P	LPC	ASWBNKHCZGQVJV-UHFFFAOYNA-N	410	True	True	0.603	0.803	0.723	3.00	2.00	2.396	42691.46
VZ0000099_PL_Pos	POS	2194	LPC 18:1/0:0	1.197	522.35529	239319283	1232920007	[M+H]+	C26H52NO7P	LPC	YAMUFBLWGFFICM-SEYXRHQNNA-N	410	True	True	0.616	0.816	0.718	3.00	2.00	2.399	17992.08
VZ0000099_PL_Pos	POS	2214	PE O-18:0	1.209	454.29279	1347417	6257440	[M+H]+	C21H44NO7P	EtherPE	CIBZKQFKWPMFNT-UHFFFAOYNA-N	420	True	True	0.551	0.859	0.752	2.00	1.00	1.766	362.98
VZ0000099_PL_Pos	POS	2262	LPC 20:2/0:0	1.274	548.37115	1700708	9138711	[M+H]+	C28H54NO7P	LPC	YYQVCMMXPIJVHY-UTJQPWESNA-N	410	True	True	0.734	0.835	0.956	5.00	2.00	2.531	449.82
VZ0000099_PL_Pos	POS	2298	LPC 17:0/0:0	1.336	510.35544	5937978	50977369	[M+H]+	C25H52NO7P	LPC	SRRQPVVYXBTRQK-UHFFFAOYNA-N	410	True	True	0.761	0.873	0.951	4.00	2.00	2.543	1117.84
VZ0000099_PL_Pos	POS	2338	LPC 18:0	1.494	524.37103	10404256	43939990	[M+H]+	C26H54NO7P	LPC	IHNKQIMGVNPMTC-UHFFFAOYNA-N	410	True	True	0.774	0.881	0.661	3.00	2.00	2.423	710.53
VZ0000099_PL_Pos	POS	2350	ACar 18:0; [M]+	1.517	428.37341	830952	4340432	[M]+	C25H50NO4	ACar	FNPHNLNTJNMAEE-UHFFFAOYNA-O	430	True	True	0.919	0.895	0.938	2.00	1.00	1.933	56.52
VZ0000099_PL_Pos	POS	2390	LPC 18:0/0:0	1.631	524.37073	142295844	753971665	[M+H]+	C26H54NO7P	LPC	IHNKQIMGVNPMTC-UHFFFAOYNA-N	410	True	True	0.765	0.870	0.957	5.00	2.00	2.545	9766.50
VZ0000099_PL_Pos	POS	2431	LPC 20:1/0:0	1.672	550.38678	1148847	6500225	[M+H]+	C28H56NO7P	LPC	YYSFWGQAKJTHRE-SEYXRHQNNA-N	410	True	True	0.758	0.876	0.949	4.00	2.00	2.542	145.87
VZ0000099_PL_Pos	POS	2452	PE O-22:0	1.734	482.32407	1127450	5936775	[M+H]+	C23H48NO7P	EtherPE	KFKUYGUFNAZTCM-UHFFFAOYNA-N	420	True	True	0.526	0.840	0.763	2.00	1.00	1.762	350.04
VZ0000099_PL_Pos	POS	2557	LPC 19:0/0:0	1.974	538.38654	374981	2021769	[M+H]+	C27H56NO7P	LPC	WYIMORDZGCUBAA-UHFFFAOYNA-N	410	True	True	0.754	0.871	0.950	4.00	2.00	2.540	48.40
VZ0000099_PL_Pos	POS	2636	ACar 20:0; [M]+	2.245	456.40482	77112	414044	[M]+	C27H54NO4	ACar	SVJLJQBGUITFLI-UHFFFAOYNA-O	430	True	True	0.889	0.868	0.938	2.00	1.00	1.921	13.10
VZ0000099_PL_Pos	POS	2681	LPC 20:0/0:0	2.405	552.40228	488089	2713690	[M+H]+	C28H58NO7P	LPC	UATOAILWGVYRQS-UHFFFAOYNA-N	410	True	True	0.746	0.851	0.950	4.00	2.00	2.534	9.90
VZ0000099_PL_Pos	POS	2774	SM 42:2;O2	2.697	619.47925	165051	1155420	[M+H]+	C33H67N2O6P	SM	WSNPMQDVDJMTGA-OWBHPGMINA-N	420	True	True	0.834	0.880	0.716	2.00	1.00	1.812	8.31
VZ0000099_PL_Pos	POS	2906	SM 42:2;O2|SM 30:2;O2/12:0	2.826	645.49677	253934	1849589	[M+H]+	C35H69N2O6P	SM	VOWAQSWYTRWBEO-PACVJADRNA-N	410	True	True	0.832	0.877	0.723	2.00	2.00	2.462	16.39
VZ0000099_PL_Pos	POS	3146	LPC 22:0/0:0	3.538	580.43378	216601	1140662	[M+H]+	C30H62NO7P	LPC	UIINDYGXBHJQHX-UHFFFAOYNA-N	410	True	True	0.729	0.858	0.944	4.00	2.00	2.530	22.29
VZ0000099_PL_Pos	POS	3311	SM 46:2;O2|SM 32:2;O2/14:0	3.901	673.52783	6454763	35051859	[M+H]+	C37H73N2O6P	SM	AZMHJTIGIHIMFP-WKLXELFSNA-N	410	True	True	0.860	0.909	0.716	2.00	2.00	2.472	530.39
VZ0000099_PL_Pos	POS	3416	DAG 33:4; DAG 7:0-26:4; [M+NH4]+	4.141	592.49371	70810	425275	[M+NH4]+	C36H62O5	DAG	GKRGLWCJRCXYHK-ZRENGBSJNA-N	430	True	True	0.107	0.824	0.247	1.00	0.20	0.934	4.70
VZ0000099_PL_Pos	POS	3423	SM 54:5;O2	4.174	699.54346	247271	3767653	[M+H]+	C39H75N2O6P	SM	GACSEWUSMYPPGE-GTDSKFNZNA-N	420	True	True	0.847	0.913	0.711	2.00	1.00	1.825	13.29
VZ0000099_PL_Pos	POS	3434	SM 45:1;O2|SM 31:1;O2/14:0	4.253	661.52832	1279005	6810116	[M+H]+	C36H73N2O6P	SM	QMORVHRQDRSPJQ-ORIPQNMZNA-N	410	True	True	0.863	0.913	0.718	2.00	2.00	2.474	51.10
VZ0000099_PL_Pos	POS	3457	ACar 26:1; [M]+	4.398	538.48315	287316	1597944	[M]+	C33H64NO4	ACar	HDCKEMMZMZBAHM-VHEBQXMUNA-O	430	True	True	0.873	0.901	0.938	2.00	1.00	1.925	13.58
VZ0000099_PL_Pos	POS	3459	ACar 24:0; [M]+	4.409	512.46729	763129	4240831	[M]+	C31H62NO4	ACar	YDUFZFUYBBPVLJ-UHFFFAOYNA-O	430	True	True	0.894	0.898	0.938	2.00	1.00	1.929	19.85
VZ0000099_PL_Pos	POS	3461	PC 34:5	4.454	752.52222	286814	1845842	[M+H]+	C42H74NO8P	PC	WCNDCUHEAPXSRE-WVLIMAHDNA-N	420	True	True	0.765	0.915	0.580	2.00	1.00	1.751	4.78
VZ0000099_PL_Pos	POS	3463	SM 49:2;O2|SM 33:2;O2/16:0	4.465	687.54370	841513	6108738	[M+H]+	C38H75N2O6P	SM	BWJLFIKWNLAWFP-LLRUVXLENA-N	410	True	True	0.865	0.717	0.840	3.00	2.00	2.485	41.82
VZ0000099_PL_Pos	POS	3516	PC 32:3	4.588	728.52264	299406	1901262	[M+H]+	C40H74NO8P	PC	AGQKQQAJRFTOGL-ZWABBIBGNA-N	420	True	True	0.852	0.889	0.823	3.00	1.00	1.869	8.67
VZ0000099_PL_Pos	POS	3527	LPC 24:0/0:0	4.621	608.46497	438274	2406401	[M+H]+	C32H66NO7P	LPC	SKJMUADLQLZAGH-UHFFFAOYNA-N	410	True	True	0.639	0.659	0.949	4.00	2.00	2.470	8.66
VZ0000099_PL_Pos	POS	3529	PC 40:9	4.621	828.55377	252175	1682742	[M+H]+	C48H78NO8P	PC	VZHJGZIHURTYOK-VEJLKNSKNA-N	420	True	True	0.793	0.924	0.578	3.00	1.00	1.758	20.09
VZ0000099_PL_Pos	POS	3534	SM 46:1;O2|SM 32:1;O2/14:0	4.665	675.54358	268346	1369612	[M+H]+	C37H75N2O6P	SM	KYICBZWZQPCUMO-SJCQXOIGNA-N	410	True	True	0.895	0.807	0.847	3.00	2.00	2.514	22.23
VZ0000099_PL_Pos	POS	3567	PC 34:4	4.744	754.53809	657123	3783859	[M+H]+	C42H76NO8P	PC	MMUCLZZSNHBNFL-YTVYCYEUNA-N	420	True	True	0.780	0.912	0.599	4.00	1.00	1.762	10.63
VZ0000099_PL_Pos	POS	3617	SM 48:1;O2|SM 32:1;O2/16:0	4.846	675.54352	87240415	491015088	[M+H]+	C37H75N2O6P	SM	RPTUKVYGSPDHGQ-SJCQXOIGNA-N	410	True	True	0.872	0.922	0.715	2.00	2.00	2.477	10201.25
VZ0000099_PL_Pos	POS	3641	PC 38:7	4.846	804.55383	3306190	21301135	[M+H]+	C46H78NO8P	PC	HRBNRYBXXRPMKP-OMCHRGCMNA-N	420	True	True	0.858	0.878	0.818	3.00	1.00	1.865	67.68
VZ0000099_PL_Pos	POS	3693	PC 36:6	4.911	778.53809	1777830	13492976	[M+H]+	C44H76NO8P	PC	XXKFQTJOJZELMD-RSLAUBRINA-N	420	True	True	0.876	0.874	0.848	2.00	1.00	1.881	29.36
VZ0000099_PL_Pos	POS	3716	PC 28:0	4.971	678.50684	984105	6520684	[M+H]+	C36H72NO8P	PC	CITHEXJVPOWHKC-UHFFFAOYNA-N	420	True	True	0.786	0.903	0.633	3.00	1.00	1.776	25.62
VZ0000099_PL_Pos	POS	3725	PC 36:5	5.010	780.55359	5040407	32079260	[M+H]+	C44H78NO8P	PC	HZGAVPNEGHQJID-OFWSBFIXNA-N	420	True	True	0.771	0.912	0.583	3.00	1.00	1.753	91.96
VZ0000099_PL_Pos	POS	3750	SM 50:2;O2|SM 34:2;O2/16:0	5.039	701.55927	139298096	840854260	[M+H]+	C39H77N2O6P	SM	RYPRHPLEPBYJJE-CUCSTAJMNA-N	410	True	True	0.871	0.918	0.710	2.00	2.00	2.473	7463.68
VZ0000099_PL_Pos	POS	3774	PC 35:5	5.039	766.53821	880004	5472000	[M+H]+	C43H76NO8P	PC	UJMUDAMKHIWLCZ-SWDVKVAGNA-N	420	True	True	0.863	0.880	0.829	4.00	1.00	1.871	7.79
VZ0000099_PL_Pos	POS	3829	PC 38:7	5.074	804.55371	4654205	39165614	[M+H]+	C46H78NO8P	PC	DLRNZUPJXRVWRW-LKDYKOESNA-N	420	True	True	0.868	0.882	0.831	4.00	1.00	1.874	90.57
VZ0000099_PL_Pos	POS	3846	PC 42:10	5.087	854.56891	1873525	10856837	[M+H]+	C50H80NO8P	PC	NCCFWEYCQVRLBU-QIKGRQGGNA-N	420	True	True	0.861	0.876	0.808	3.00	1.00	1.860	83.92
VZ0000099_PL_Pos	POS	3854	PC 30:1	5.131	704.52252	1907900	17201760	[M+H]+	C38H74NO8P	PC	XGGMHQYOVYWRLV-VLGSPTGONA-N	420	True	True	0.762	0.904	0.585	2.00	1.00	1.750	169.00
VZ0000099_PL_Pos	POS	3891	PC 34:4	5.236	754.53790	8701773	55120497	[M+H]+	C42H76NO8P	PC	FJCUMLVANOXIFV-QYCRHRGJNA-N	420	True	True	0.888	0.882	0.852	2.00	1.00	1.886	136.48
VZ0000099_PL_Pos	POS	3909	SM 54:4;O2|SM 36:3;O2/18:1	5.275	727.57520	1857407	12031778	[M+H]+	C41H79N2O6P	SM	PHUNHHQMSABGSN-LBSJLUOHNA-N	410	True	True	0.860	0.909	0.705	2.00	2.00	2.467	61.40
VZ0000099_PL_Pos	POS	3916	SM 50:0;O2	5.319	677.55927	1913632	12799152	[M+H]+	C37H77N2O6P	SM	RNMVBFYBLXQRIF-UHFFFAOYNA-N	420	True	True	0.859	0.915	0.705	1.00	1.00	1.825	1907910.00
VZ0000099_PL_Pos	POS	3919	SM 49:1;O2|SM 33:1;O2/16:0	5.319	689.55927	709510	4692408	[M+H]+	C38H77N2O6P	SM	RXLZIONNUYYHHW-OWWNRXNENA-N	410	True	True	0.856	0.899	0.712	2.00	2.00	2.467	28.84
VZ0000099_PL_Pos	POS	3951	SM 54:4;O2|SM 36:3;O2/18:1	5.393	727.57507	2239691	22746605	[M+H]+	C41H79N2O6P	SM	PHUNHHQMSABGSN-LBSJLUOHNA-N	410	True	True	0.905	0.816	0.838	3.00	2.00	2.514	105.87
VZ0000099_PL_Pos	POS	3958	PC 36:5	5.417	780.55365	22362174	189029443	[M+H]+	C44H78NO8P	PC	NJKOHDXHBBUJBZ-LMRIPGBINA-N	420	True	True	0.865	0.882	0.819	3.00	1.00	1.868	401.18
VZ0000099_PL_Pos	POS	3967	PC 32:2	5.442	730.53839	26991789	199981944	[M+H]+	C40H76NO8P	PC	GPWHCUUIQMGELX-YGGBKCGDNA-N	420	True	True	0.797	0.917	0.599	1.00	1.00	1.766	1472.33
VZ0000099_PL_Pos	POS	3973	PC 40:8	5.442	830.56940	6603832	59773360	[M+H]+	C48H80NO8P	PC	BFCSBEFTXQRIOJ-QIURYZFVNA-N	420	True	True	0.930	0.888	0.871	4.00	1.00	1.905	255.00
VZ0000099_PL_Pos	POS	3997	SM 49:1;O2|SM 33:1;O2/16:0	5.508	689.55920	40834697	269473786	[M+H]+	C38H77N2O6P	SM	RXLZIONNUYYHHW-OWWNRXNENA-N	410	True	True	0.867	0.920	0.713	2.00	2.00	2.474	1656.52
VZ0000099_PL_Pos	POS	4047	PC 42:9	5.551	856.58472	815308	5489044	[M+H]+	C50H82NO8P	PC	FDDWZRUXIMATBC-WCSWXZRRNA-N	420	True	True	0.877	0.872	0.836	5.00	1.00	1.875	30.64
VZ0000099_PL_Pos	POS	4060	PC 37:6	5.584	792.55383	3776441	25547223	[M+H]+	C45H78NO8P	PC	GEINPYKZLFHHIL-BDWYRQGHNA-N	420	True	True	0.867	0.882	0.827	4.00	1.00	1.872	146.55
VZ0000099_PL_Pos	POS	4069	PC O-56:5	5.624	756.58844	325144	1624932	[M+H]+	C43H82NO7P	EtherPC	RRMBNQIFNLPDFD-NLIWCXCPNA-N	420	True	True	0.818	0.764	0.683	1.00	1.00	1.769	5.32
VZ0000099_PL_Pos	POS	4074	PC 34:3	5.634	756.55365	77910687	651904530	[M+H]+	C42H78NO8P	PC	QJWDAOSZZYVBJZ-BOAYSYCPNA-N	420	True	True	0.895	0.899	0.850	5.00	1.00	1.891	2396.33
VZ0000099_PL_Pos	POS	4137	PC 36:5	5.724	780.55359	130037906	876285514	[M+H]+	C44H78NO8P	PC	KLTHQSWIRFFBRI-KOQZQRJKNA-N	420	True	True	0.858	0.854	0.805	4.00	1.00	1.854	3251.84
VZ0000099_PL_Pos	POS	4145	PC 38:6	5.724	806.56915	87039059	615913106	[M+H]+	C46H80NO8P	PC	RUHBZJXWUDKAMZ-ODAJXHQSNA-N	420	True	True	0.878	0.898	0.827	3.00	1.00	1.877	2086.12
VZ0000099_PL_Pos	POS	4220	SM 53:3;O2|SM 35:2;O2/18:1	5.760	715.57483	2815441	25052032	[M+H]+	C40H79N2O6P	SM	PVKHUWIEFLTWHZ-ZQAGVPDUNA-N	410	True	True	0.862	0.909	0.708	2.00	2.00	2.468	126.57
VZ0000099_PL_Pos	POS	4252	PC 31:1	5.864	718.53839	1408991	12094526	[M+H]+	C39H76NO8P	PC	QFVHCMLUKNHDSH-VLGSPTGONA-N	420	True	True	0.861	0.884	0.817	3.00	1.00	1.867	76.05
VZ0000099_PL_Pos	POS	4260	PC 34:3	5.921	756.55347	44032041	338786080	[M+H]+	C42H78NO8P	PC	JMAYDGBZRHQJAT-XSMZTDTHNA-N	420	True	True	0.866	0.883	0.822	3.00	1.00	1.869	1603.77
VZ0000099_PL_Pos	POS	4288	PC 36:4	5.963	782.56915	228504794	1606089792	[M+H]+	C44H80NO8P	PC	FVXDQWZBHIXIEJ-ZPPAUJSGNA-N	420	True	True	0.814	0.913	0.614	3.00	1.00	1.775	4389.68
VZ0000099_PL_Pos	POS	4320	PC 35:4	5.973	768.55359	20956511	130563412	[M+H]+	C43H78NO8P	PC	JSXZJOMDSXRJMT-LTFXTMEVNA-N	420	True	True	0.780	0.915	0.582	3.00	1.00	1.755	635.34
VZ0000099_PL_Pos	POS	4381	SM 50:1;O2|SM 34:1;O2/16:0	6.089	703.57489	9492251	62322402	[M+H]+	C39H79N2O6P	SM	RWKUXQNLWDTSLO-NHQGMKOONA-N	410	True	True	0.866	0.918	0.709	2.00	2.00	2.472	174.76
VZ0000099_PL_Pos	POS	4424	PC 40:7	6.107	832.58496	3159282	24274539	[M+H]+	C48H82NO8P	PC	QFOVTMHNARYFIU-HYOAFMAGNA-N	420	True	True	0.899	0.893	0.835	5.00	1.00	1.884	161.66
VZ0000099_PL_Pos	POS	4445	PC 37:5	6.158	794.56952	2304275	23093343	[M+H]+	C45H80NO8P	PC	GGSPKQXXUZFLNX-BRBHEONNNA-N	420	True	True	0.867	0.863	0.836	5.00	1.00	1.872	103.06
VZ0000099_PL_Pos	POS	4449	PC 34:3	6.177	756.55371	19580094	229671983	[M+H]+	C42H78NO8P	PC	JMAYDGBZRHQJAT-XSMZTDTHNA-N	420	True	True	0.782	0.915	0.586	3.00	1.00	1.757	879.47
VZ0000099_PL_Pos	POS	4467	PC 33:2	6.225	744.55408	59518938	409122082	[M+H]+	C41H78NO8P	PC	DGBYUHHIADYUMU-AKMCNLDWNA-N	420	True	True	0.892	0.894	0.849	5.00	1.00	1.890	3711.49
VZ0000099_PL_Pos	POS	4498	PC 37:5	6.264	794.56934	2735342	24410121	[M+H]+	C45H80NO8P	PC	GGSPKQXXUZFLNX-BRBHEONNNA-N	420	True	True	0.837	0.843	0.827	4.00	1.00	1.857	100.96
VZ0000099_PL_Pos	POS	4575	SM 54:2;O2	6.309	703.57483	884261020	7363273638	[M+H]+	C39H79N2O6P	SM	HCRSLJWNMHPOAI-HNENSFHCNA-N	420	True	True	0.865	0.918	0.708	2.00	1.00	1.828	31275.34
VZ0000099_PL_Pos	POS	4638	PC O-56:11|PC O-36:6_20:5	6.363	764.55896	4630614	37393854	[M+H]+	C44H78NO7P	EtherPC	YHOIJVHLDXTLSX-VCFWMXEANA-N	410	True	True	0.913	0.898	0.905	2.00	2.00	2.562	111.42
VZ0000099_PL_Pos	POS	4645	PC 38:6	6.363	806.56934	755911944	5239683661	[M+H]+	C46H80NO8P	PC	IESVDEZGAHUQJU-SYGPSSPWNA-N	420	True	True	0.878	0.882	0.824	4.00	1.00	1.873	18440.06
VZ0000099_PL_Pos	POS	4680	PC 35:3	6.410	770.56927	10200384	75896769	[M+H]+	C43H80NO8P	PC	UJXPBTXUYBVHBS-ZFUXOTDWNA-N	420	True	True	0.758	0.852	0.574	2.00	1.00	1.733	209.52
VZ0000099_PL_Pos	POS	4699	PC 30:0	6.443	706.53809	26502280	189506202	[M+H]+	C38H76NO8P	PC	LJARBVLDSOWRJT-UHFFFAOYNA-N	420	True	True	0.800	0.919	0.604	1.00	1.00	1.770	264.48
VZ0000099_PL_Pos	POS	4727	MAG 21:1; [M+NH4]+	6.498	416.36517	2348272	12079356	[M+NH4]+	C24H46O4	MAG	NPKJCMUDVRGHAG-KHPPLWFENA-N	430	True	True	0.194	0.779	0.288	1.00	0.33	0.885	121.13
VZ0000099_PL_Pos	POS	4770	PC 40:7	6.545	832.58490	25237926	221343600	[M+H]+	C48H82NO8P	PC	FPEVDFOXMCHLKL-MIIHFGKENA-N	420	True	True	0.889	0.895	0.819	3.00	1.00	1.876	1313.11
VZ0000099_PL_Pos	POS	4800	PC O-58:10|PC O-38:6_20:4	6.581	792.59039	2868496	21356243	[M+H]+	C46H82NO7P	EtherPC	BOHZCIJMIPHZKG-OANVIGDONA-N	410	True	True	0.908	0.897	0.901	2.00	2.00	2.559	33.64
VZ0000099_PL_Pos	POS	4810	SM 54:2;O2|SM 36:2;O2/18:0	6.588	729.59076	75159123	690151413	[M+H]+	C41H81N2O6P	SM	GCHHFAWECQPLHL-KULLXTRWNA-N	410	True	True	0.867	0.916	0.703	2.00	2.00	2.469	4102.06
VZ0000099_PL_Pos	POS	4838	PC 42:8	6.606	858.60016	1127053	9329016	[M+H]+	C50H84NO8P	PC	XWJCIQBOCGNHAY-VOFGMHSJNA-N	420	True	True	0.883	0.894	0.821	3.00	1.00	1.874	61.30
VZ0000099_PL_Pos	POS	4848	PC O-52:7|PC O-34:4_18:3	6.625	740.55908	1027864	8433088	[M+H]+	C42H78NO7P	EtherPC	WZBDUIPZZOBYBR-KUUDARKTNA-N	410	True	True	0.871	0.859	0.901	2.00	2.00	2.542	40.07
VZ0000099_PL_Pos	POS	4871	PC O-56:10|PC O-36:5_20:5	6.671	766.57452	5988238	47623293	[M+H]+	C44H80NO7P	EtherPC	YHSSHPWVFALMBA-CYDMDVBXNA-N	410	True	True	0.927	0.901	0.907	2.00	2.00	2.566	52.46
VZ0000099_PL_Pos	POS	4890	PC 35:3	6.679	770.56921	6391772	55092526	[M+H]+	C43H80NO8P	PC	MUZGPRQBPCWWLQ-XSMZTDTHNA-N	420	True	True	0.744	0.836	0.569	2.00	1.00	1.725	116.73
VZ0000099_PL_Pos	POS	4900	PC 32:1	6.692	732.55371	196277407	1529227136	[M+H]+	C40H78NO8P	PC	MLBVVLKJELORDK-ZCXUNETKNA-N	420	True	True	0.780	0.922	0.568	1.00	1.00	1.751	854.24
VZ0000099_PL_Pos	POS	4901	PC O-52:2	6.692	732.59680	2097641	13556097	[M+H]+	C41H82NO7P	EtherPC	FNLKLGBEVPYDKU-DQRAZIAONA-N	420	True	True	0.799	0.775	0.688	1.00	1.00	1.734	34.19
VZ0000099_PL_Pos	POS	4967	PC 40:7	6.734	832.58496	6858046	50992301	[M+H]+	C48H82NO8P	PC	FPEVDFOXMCHLKL-MIIHFGKENA-N	420	True	True	0.893	0.897	0.833	4.00	1.00	1.883	369.38
VZ0000099_PL_Pos	POS	5004	PC O-60:12	6.788	792.59088	3410815	32009573	[M+H]+	C46H82NO7P	EtherPC	QQQQNYAHSSIZBU-XTQGPSINNA-N	420	True	True	0.845	0.910	0.676	1.00	1.00	1.809	34.08
VZ0000099_PL_Pos	POS	5029	PC 36:4	6.821	782.56909	1978334280	17213489432	[M+H]+	C44H80NO8P	PC	FVXDQWZBHIXIEJ-ZPPAUJSGNA-N	420	True	True	0.802	0.921	0.587	1.00	1.00	1.763	38263.98
VZ0000099_PL_Pos	POS	5044	PE 38:6	6.842	764.52246	3725015	28148205	[M+H]+	C43H74NO8P	PE	VHHWPJFJXPSEDR-YNVIVDAUNA-N	420	True	True	0.684	0.799	0.834	2.00	1.00	1.818	282.81
VZ0000099_PL_Pos	POS	5083	SM 51:1;O2|SM 35:1;O2/16:0	6.896	717.59039	4592634	36504765	[M+H]+	C40H81N2O6P	SM	LHFJEPSCFVKEET-QOSDPKFLNA-N	410	True	True	0.862	0.915	0.707	2.00	2.00	2.470	263.07
